epoch,value,metric,data
320,0.20688454806804657,mean_absolute_error,training
321,0.20667505264282227,mean_absolute_error,training
322,0.20672497153282166,mean_absolute_error,training
323,0.20675677061080933,mean_absolute_error,training
324,0.2064226120710373,mean_absolute_error,training
325,0.20625163614749908,mean_absolute_error,training
326,0.2061137855052948,mean_absolute_error,training
327,0.20611178874969482,mean_absolute_error,training
328,0.2056991308927536,mean_absolute_error,training
329,0.20576810836791992,mean_absolute_error,training
330,0.20598945021629333,mean_absolute_error,training
331,0.20588606595993042,mean_absolute_error,training
332,0.20516495406627655,mean_absolute_error,training
333,0.20547173917293549,mean_absolute_error,training
334,0.20500370860099792,mean_absolute_error,training
335,0.20624618232250214,mean_absolute_error,training
336,0.20549532771110535,mean_absolute_error,training
337,0.20467953383922577,mean_absolute_error,training
338,0.20525529980659485,mean_absolute_error,training
339,0.20497295260429382,mean_absolute_error,training
340,0.2047719955444336,mean_absolute_error,training
341,0.20524661242961884,mean_absolute_error,training
342,0.20445379614830017,mean_absolute_error,training
343,0.20427802205085754,mean_absolute_error,training
344,0.20451444387435913,mean_absolute_error,training
345,0.2038426250219345,mean_absolute_error,training
346,0.2042129784822464,mean_absolute_error,training
347,0.20427478849887848,mean_absolute_error,training
348,0.20367003977298737,mean_absolute_error,training
349,0.2042982429265976,mean_absolute_error,training
350,0.20354603230953217,mean_absolute_error,training
351,0.20415882766246796,mean_absolute_error,training
352,0.2037053257226944,mean_absolute_error,training
353,0.2032826542854309,mean_absolute_error,training
354,0.2036910355091095,mean_absolute_error,training
355,0.202809140086174,mean_absolute_error,training
356,0.20312701165676117,mean_absolute_error,training
357,0.203199565410614,mean_absolute_error,training
358,0.2033235877752304,mean_absolute_error,training
359,0.2027008980512619,mean_absolute_error,training
360,0.2034129500389099,mean_absolute_error,training
361,0.20310726761817932,mean_absolute_error,training
362,0.20239172875881195,mean_absolute_error,training
363,0.202803373336792,mean_absolute_error,training
364,0.20278377830982208,mean_absolute_error,training
365,0.20268304646015167,mean_absolute_error,training
366,0.20190408825874329,mean_absolute_error,training
367,0.20239542424678802,mean_absolute_error,training
368,0.20238755643367767,mean_absolute_error,training
369,0.20239321887493134,mean_absolute_error,training
370,0.20167674124240875,mean_absolute_error,training
371,0.20188692212104797,mean_absolute_error,training
372,0.20182296633720398,mean_absolute_error,training
373,0.2019868642091751,mean_absolute_error,training
374,0.20132459700107574,mean_absolute_error,training
375,0.20150180160999298,mean_absolute_error,training
376,0.20154301822185516,mean_absolute_error,training
377,0.20171186327934265,mean_absolute_error,training
378,0.2011786848306656,mean_absolute_error,training
379,0.2012401670217514,mean_absolute_error,training
380,0.2009766399860382,mean_absolute_error,training
381,0.20143166184425354,mean_absolute_error,training
382,0.2015598714351654,mean_absolute_error,training
383,0.20041726529598236,mean_absolute_error,training
384,0.20049339532852173,mean_absolute_error,training
385,0.20088313519954681,mean_absolute_error,training
386,0.20095102488994598,mean_absolute_error,training
387,0.20005804300308228,mean_absolute_error,training
388,0.20076583325862885,mean_absolute_error,training
389,0.2002762407064438,mean_absolute_error,training
390,0.20053012669086456,mean_absolute_error,training
391,0.200526162981987,mean_absolute_error,training
392,0.20056425034999847,mean_absolute_error,training
393,0.1997905820608139,mean_absolute_error,training
394,0.20019380748271942,mean_absolute_error,training
395,0.19993078708648682,mean_absolute_error,training
396,0.199636772274971,mean_absolute_error,training
397,0.20018751919269562,mean_absolute_error,training
398,0.1999433934688568,mean_absolute_error,training
399,0.19894184172153473,mean_absolute_error,training
400,0.1995900422334671,mean_absolute_error,training
401,0.19977723062038422,mean_absolute_error,training
402,0.19949479401111603,mean_absolute_error,training
403,0.19940777122974396,mean_absolute_error,training
404,0.19968301057815552,mean_absolute_error,training
405,0.19917669892311096,mean_absolute_error,training
406,0.19977502524852753,mean_absolute_error,training
407,0.19924704730510712,mean_absolute_error,training
408,0.1987646520137787,mean_absolute_error,training
409,0.1989315152168274,mean_absolute_error,training
410,0.19884271919727325,mean_absolute_error,training
411,0.1988319605588913,mean_absolute_error,training
412,0.19960029423236847,mean_absolute_error,training
413,0.19849511981010437,mean_absolute_error,training
414,0.19883744418621063,mean_absolute_error,training
415,0.1982136368751526,mean_absolute_error,training
416,0.1983526051044464,mean_absolute_error,training
417,0.1986326426267624,mean_absolute_error,training
418,0.19822706282138824,mean_absolute_error,training
419,0.1984073668718338,mean_absolute_error,training
420,0.1979331076145172,mean_absolute_error,training
421,0.1981981247663498,mean_absolute_error,training
422,0.19807280600070953,mean_absolute_error,training
423,0.19881755113601685,mean_absolute_error,training
424,0.19813154637813568,mean_absolute_error,training
425,0.19774337112903595,mean_absolute_error,training
426,0.19793948531150818,mean_absolute_error,training
427,0.19775782525539398,mean_absolute_error,training
428,0.19746431708335876,mean_absolute_error,training
429,0.19804860651493073,mean_absolute_error,training
430,0.19712390005588531,mean_absolute_error,training
431,0.19744722545146942,mean_absolute_error,training
432,0.19689123332500458,mean_absolute_error,training
433,0.19731509685516357,mean_absolute_error,training
434,0.1969922035932541,mean_absolute_error,training
435,0.19721028208732605,mean_absolute_error,training
436,0.19694647192955017,mean_absolute_error,training
437,0.19706286489963531,mean_absolute_error,training
438,0.19692595303058624,mean_absolute_error,training
439,0.1972322016954422,mean_absolute_error,training
440,0.19666175544261932,mean_absolute_error,training
441,0.1968691647052765,mean_absolute_error,training
442,0.19693705439567566,mean_absolute_error,training
443,0.19691738486289978,mean_absolute_error,training
444,0.19633926451206207,mean_absolute_error,training
445,0.19670602679252625,mean_absolute_error,training
446,0.19652926921844482,mean_absolute_error,training
447,0.19614510238170624,mean_absolute_error,training
448,0.19669418036937714,mean_absolute_error,training
449,0.19644154608249664,mean_absolute_error,training
450,0.19621752202510834,mean_absolute_error,training
451,0.19618214666843414,mean_absolute_error,training
452,0.19633853435516357,mean_absolute_error,training
453,0.19599060714244843,mean_absolute_error,training
454,0.19598230719566345,mean_absolute_error,training
455,0.19549815356731415,mean_absolute_error,training
456,0.19586166739463806,mean_absolute_error,training
457,0.19590747356414795,mean_absolute_error,training
458,0.1959301382303238,mean_absolute_error,training
459,0.1952635645866394,mean_absolute_error,training
460,0.19560855627059937,mean_absolute_error,training
461,0.19637545943260193,mean_absolute_error,training
462,0.19557203352451324,mean_absolute_error,training
463,0.1953837126493454,mean_absolute_error,training
464,0.19517387449741364,mean_absolute_error,training
465,0.1952286809682846,mean_absolute_error,training
466,0.19519174098968506,mean_absolute_error,training
467,0.19504179060459137,mean_absolute_error,training
468,0.19512620568275452,mean_absolute_error,training
469,0.19513696432113647,mean_absolute_error,training
470,0.1951073259115219,mean_absolute_error,training
471,0.195003941655159,mean_absolute_error,training
472,0.19536569714546204,mean_absolute_error,training
473,0.19504202902317047,mean_absolute_error,training
474,0.19436965882778168,mean_absolute_error,training
475,0.19499725103378296,mean_absolute_error,training
476,0.19483080506324768,mean_absolute_error,training
477,0.19462646543979645,mean_absolute_error,training
478,0.1950398087501526,mean_absolute_error,training
479,0.19457188248634338,mean_absolute_error,training
480,0.19472897052764893,mean_absolute_error,training
481,0.19386710226535797,mean_absolute_error,training
482,0.19477404654026031,mean_absolute_error,training
483,0.1948164403438568,mean_absolute_error,training
484,0.19413425028324127,mean_absolute_error,training
485,0.19404886662960052,mean_absolute_error,training
486,0.1944604516029358,mean_absolute_error,training
487,0.19414737820625305,mean_absolute_error,training
488,0.19411970674991608,mean_absolute_error,training
489,0.19391565024852753,mean_absolute_error,training
490,0.19415777921676636,mean_absolute_error,training
491,0.19411638379096985,mean_absolute_error,training
492,0.19408264756202698,mean_absolute_error,training
493,0.19421179592609406,mean_absolute_error,training
494,0.19340939819812775,mean_absolute_error,training
495,0.19374942779541016,mean_absolute_error,training
496,0.19376325607299805,mean_absolute_error,training
497,0.19377034902572632,mean_absolute_error,training
498,0.19388867914676666,mean_absolute_error,training
499,0.19393335282802582,mean_absolute_error,training
500,0.19322918355464935,mean_absolute_error,training
501,0.19310002028942108,mean_absolute_error,training
502,0.1930338442325592,mean_absolute_error,training
503,0.19347316026687622,mean_absolute_error,training
504,0.19307705760002136,mean_absolute_error,training
505,0.1936757117509842,mean_absolute_error,training
506,0.19328372180461884,mean_absolute_error,training
507,0.19331449270248413,mean_absolute_error,training
508,0.19280683994293213,mean_absolute_error,training
509,0.19302739202976227,mean_absolute_error,training
510,0.19326166808605194,mean_absolute_error,training
511,0.192908376455307,mean_absolute_error,training
512,0.19263704121112823,mean_absolute_error,training
513,0.19285282492637634,mean_absolute_error,training
514,0.19297662377357483,mean_absolute_error,training
515,0.19261793792247772,mean_absolute_error,training
516,0.19308243691921234,mean_absolute_error,training
517,0.19271214306354523,mean_absolute_error,training
518,0.19234547019004822,mean_absolute_error,training
519,0.1923273205757141,mean_absolute_error,training
520,0.19294610619544983,mean_absolute_error,training
521,0.1929393857717514,mean_absolute_error,training
522,0.19262714684009552,mean_absolute_error,training
523,0.1925879269838333,mean_absolute_error,training
524,0.19282200932502747,mean_absolute_error,training
525,0.1922615021467209,mean_absolute_error,training
526,0.1923075169324875,mean_absolute_error,training
527,0.19217979907989502,mean_absolute_error,training
528,0.19199618697166443,mean_absolute_error,training
529,0.19212213158607483,mean_absolute_error,training
530,0.19216425716876984,mean_absolute_error,training
531,0.19238467514514923,mean_absolute_error,training
532,0.1921280473470688,mean_absolute_error,training
533,0.19205525517463684,mean_absolute_error,training
534,0.19204874336719513,mean_absolute_error,training
535,0.19189223647117615,mean_absolute_error,training
536,0.19233979284763336,mean_absolute_error,training
537,0.1918339878320694,mean_absolute_error,training
538,0.19209729135036469,mean_absolute_error,training
539,0.19173331558704376,mean_absolute_error,training
540,0.19159384071826935,mean_absolute_error,training
541,0.19104546308517456,mean_absolute_error,training
542,0.1915648728609085,mean_absolute_error,training
543,0.19160336256027222,mean_absolute_error,training
544,0.19138044118881226,mean_absolute_error,training
545,0.1915537565946579,mean_absolute_error,training
546,0.19174709916114807,mean_absolute_error,training
547,0.19098205864429474,mean_absolute_error,training
548,0.19150009751319885,mean_absolute_error,training
549,0.19106267392635345,mean_absolute_error,training
550,0.19100020825862885,mean_absolute_error,training
551,0.1909852921962738,mean_absolute_error,training
552,0.19113995134830475,mean_absolute_error,training
553,0.19065599143505096,mean_absolute_error,training
554,0.19106344878673553,mean_absolute_error,training
555,0.19096694886684418,mean_absolute_error,training
556,0.19115392863750458,mean_absolute_error,training
557,0.19069679081439972,mean_absolute_error,training
558,0.19133734703063965,mean_absolute_error,training
559,0.19068686664104462,mean_absolute_error,training
560,0.190896674990654,mean_absolute_error,training
561,0.1906827837228775,mean_absolute_error,training
562,0.1906195431947708,mean_absolute_error,training
563,0.1905357837677002,mean_absolute_error,training
564,0.19098448753356934,mean_absolute_error,training
565,0.19088543951511383,mean_absolute_error,training
566,0.19075775146484375,mean_absolute_error,training
567,0.190497487783432,mean_absolute_error,training
568,0.1903022974729538,mean_absolute_error,training
569,0.19018612802028656,mean_absolute_error,training
570,0.1907627433538437,mean_absolute_error,training
571,0.1902235895395279,mean_absolute_error,training
572,0.19048894941806793,mean_absolute_error,training
573,0.19034427404403687,mean_absolute_error,training
574,0.19035054743289948,mean_absolute_error,training
575,0.1900690793991089,mean_absolute_error,training
576,0.19041204452514648,mean_absolute_error,training
577,0.19051536917686462,mean_absolute_error,training
578,0.19001072645187378,mean_absolute_error,training
579,0.19029681384563446,mean_absolute_error,training
580,0.19005797803401947,mean_absolute_error,training
581,0.18979139626026154,mean_absolute_error,training
582,0.1898878663778305,mean_absolute_error,training
583,0.18968327343463898,mean_absolute_error,training
584,0.19026648998260498,mean_absolute_error,training
585,0.1898394674062729,mean_absolute_error,training
586,0.19011187553405762,mean_absolute_error,training
587,0.1899046003818512,mean_absolute_error,training
588,0.18997761607170105,mean_absolute_error,training
589,0.18956603109836578,mean_absolute_error,training
590,0.18934346735477448,mean_absolute_error,training
591,0.18982043862342834,mean_absolute_error,training
592,0.18954503536224365,mean_absolute_error,training
593,0.18945962190628052,mean_absolute_error,training
594,0.18961402773857117,mean_absolute_error,training
595,0.1896459460258484,mean_absolute_error,training
596,0.1898571401834488,mean_absolute_error,training
597,0.18939244747161865,mean_absolute_error,training
598,0.18949268758296967,mean_absolute_error,training
599,0.1889292150735855,mean_absolute_error,training
600,0.18945278227329254,mean_absolute_error,training
601,0.1893836110830307,mean_absolute_error,training
602,0.18876051902770996,mean_absolute_error,training
603,0.18916535377502441,mean_absolute_error,training
604,0.18920142948627472,mean_absolute_error,training
605,0.1888318657875061,mean_absolute_error,training
606,0.18919210135936737,mean_absolute_error,training
607,0.1897982358932495,mean_absolute_error,training
608,0.18929849565029144,mean_absolute_error,training
609,0.18941734731197357,mean_absolute_error,training
610,0.18867053091526031,mean_absolute_error,training
611,0.1891898810863495,mean_absolute_error,training
612,0.18844792246818542,mean_absolute_error,training
613,0.1884998083114624,mean_absolute_error,training
614,0.18944351375102997,mean_absolute_error,training
615,0.1886855810880661,mean_absolute_error,training
616,0.1888807713985443,mean_absolute_error,training
617,0.18854492902755737,mean_absolute_error,training
618,0.1892452836036682,mean_absolute_error,training
619,0.18856172263622284,mean_absolute_error,training
620,0.1886758953332901,mean_absolute_error,training
621,0.18867631256580353,mean_absolute_error,training
622,0.18829119205474854,mean_absolute_error,training
623,0.18873433768749237,mean_absolute_error,training
624,0.1884414702653885,mean_absolute_error,training
625,0.18880660831928253,mean_absolute_error,training
626,0.1884428709745407,mean_absolute_error,training
627,0.18760092556476593,mean_absolute_error,training
628,0.18854698538780212,mean_absolute_error,training
629,0.18822404742240906,mean_absolute_error,training
630,0.18813616037368774,mean_absolute_error,training
631,0.188272625207901,mean_absolute_error,training
632,0.18867605924606323,mean_absolute_error,training
633,0.18801601231098175,mean_absolute_error,training
634,0.18873678147792816,mean_absolute_error,training
635,0.1879568099975586,mean_absolute_error,training
636,0.1881251037120819,mean_absolute_error,training
637,0.18812835216522217,mean_absolute_error,training
638,0.18864846229553223,mean_absolute_error,training
639,0.18803611397743225,mean_absolute_error,training
640,0.18793617188930511,mean_absolute_error,training
641,0.18790952861309052,mean_absolute_error,training
642,0.18787823617458344,mean_absolute_error,training
643,0.18773777782917023,mean_absolute_error,training
644,0.18817192316055298,mean_absolute_error,training
645,0.18819160759449005,mean_absolute_error,training
646,0.1879730075597763,mean_absolute_error,training
647,0.18816274404525757,mean_absolute_error,training
648,0.1875593215227127,mean_absolute_error,training
649,0.18774281442165375,mean_absolute_error,training
650,0.1875654011964798,mean_absolute_error,training
651,0.1875600814819336,mean_absolute_error,training
652,0.1872558444738388,mean_absolute_error,training
653,0.1877814680337906,mean_absolute_error,training
654,0.1874784231185913,mean_absolute_error,training
655,0.1876303255558014,mean_absolute_error,training
656,0.187357559800148,mean_absolute_error,training
657,0.18799185752868652,mean_absolute_error,training
658,0.18705224990844727,mean_absolute_error,training
659,0.18735550343990326,mean_absolute_error,training
660,0.18790191411972046,mean_absolute_error,training
661,0.18721656501293182,mean_absolute_error,training
662,0.1872791200876236,mean_absolute_error,training
663,0.1869281530380249,mean_absolute_error,training
664,0.18720704317092896,mean_absolute_error,training
665,0.18759804964065552,mean_absolute_error,training
666,0.18783387541770935,mean_absolute_error,training
667,0.18697291612625122,mean_absolute_error,training
668,0.18718203902244568,mean_absolute_error,training
669,0.1867847591638565,mean_absolute_error,training
670,0.18716594576835632,mean_absolute_error,training
671,0.18711775541305542,mean_absolute_error,training
672,0.18752333521842957,mean_absolute_error,training
673,0.18687483668327332,mean_absolute_error,training
674,0.18672573566436768,mean_absolute_error,training
675,0.18755945563316345,mean_absolute_error,training
676,0.18705500662326813,mean_absolute_error,training
677,0.18666265904903412,mean_absolute_error,training
678,0.1866329461336136,mean_absolute_error,training
679,0.18683330714702606,mean_absolute_error,training
680,0.18739403784275055,mean_absolute_error,training
681,0.1869264543056488,mean_absolute_error,training
682,0.18676836788654327,mean_absolute_error,training
683,0.18681249022483826,mean_absolute_error,training
684,0.18662048876285553,mean_absolute_error,training
685,0.1869887262582779,mean_absolute_error,training
686,0.18726876378059387,mean_absolute_error,training
687,0.18654945492744446,mean_absolute_error,training
688,0.1869269609451294,mean_absolute_error,training
689,0.18652746081352234,mean_absolute_error,training
690,0.18696241080760956,mean_absolute_error,training
691,0.18621021509170532,mean_absolute_error,training
692,0.18683268129825592,mean_absolute_error,training
693,0.18658347427845,mean_absolute_error,training
694,0.18637137115001678,mean_absolute_error,training
695,0.18648993968963623,mean_absolute_error,training
696,0.185934916138649,mean_absolute_error,training
697,0.18674111366271973,mean_absolute_error,training
698,0.18610474467277527,mean_absolute_error,training
699,0.18624693155288696,mean_absolute_error,training
700,0.1868695765733719,mean_absolute_error,training
701,0.1868009865283966,mean_absolute_error,training
702,0.18643712997436523,mean_absolute_error,training
703,0.18619954586029053,mean_absolute_error,training
704,0.18629561364650726,mean_absolute_error,training
705,0.1864233762025833,mean_absolute_error,training
706,0.18629156053066254,mean_absolute_error,training
707,0.18652737140655518,mean_absolute_error,training
708,0.18662938475608826,mean_absolute_error,training
709,0.18605969846248627,mean_absolute_error,training
710,0.18573759496212006,mean_absolute_error,training
711,0.18629108369350433,mean_absolute_error,training
712,0.18642985820770264,mean_absolute_error,training
713,0.18641096353530884,mean_absolute_error,training
714,0.18597844243049622,mean_absolute_error,training
715,0.18681269884109497,mean_absolute_error,training
716,0.18591782450675964,mean_absolute_error,training
717,0.1858723759651184,mean_absolute_error,training
718,0.18586623668670654,mean_absolute_error,training
719,0.18615013360977173,mean_absolute_error,training
720,0.18621402978897095,mean_absolute_error,training
721,0.18558484315872192,mean_absolute_error,training
722,0.18541361391544342,mean_absolute_error,training
723,0.18593275547027588,mean_absolute_error,training
724,0.18554319441318512,mean_absolute_error,training
725,0.1859433352947235,mean_absolute_error,training
726,0.18605364859104156,mean_absolute_error,training
727,0.1854923814535141,mean_absolute_error,training
728,0.18535779416561127,mean_absolute_error,training
729,0.18606895208358765,mean_absolute_error,training
730,0.18575362861156464,mean_absolute_error,training
731,0.18505632877349854,mean_absolute_error,training
732,0.1856890469789505,mean_absolute_error,training
733,0.1852922886610031,mean_absolute_error,training
734,0.18555393815040588,mean_absolute_error,training
735,0.18572455644607544,mean_absolute_error,training
736,0.18517565727233887,mean_absolute_error,training
737,0.18559454381465912,mean_absolute_error,training
738,0.18582873046398163,mean_absolute_error,training
739,0.18582786619663239,mean_absolute_error,training
740,0.1856977343559265,mean_absolute_error,training
741,0.18539457023143768,mean_absolute_error,training
742,0.18510401248931885,mean_absolute_error,training
743,0.18546010553836823,mean_absolute_error,training
744,0.18583595752716064,mean_absolute_error,training
745,0.18526466190814972,mean_absolute_error,training
746,0.1853494495153427,mean_absolute_error,training
747,0.18489037454128265,mean_absolute_error,training
748,0.1851741373538971,mean_absolute_error,training
749,0.18464691936969757,mean_absolute_error,training
750,0.18493330478668213,mean_absolute_error,training
751,0.18540145456790924,mean_absolute_error,training
752,0.18503274023532867,mean_absolute_error,training
753,0.185428187251091,mean_absolute_error,training
754,0.18499073386192322,mean_absolute_error,training
755,0.1846461445093155,mean_absolute_error,training
756,0.18489733338356018,mean_absolute_error,training
757,0.1850670427083969,mean_absolute_error,training
758,0.18515819311141968,mean_absolute_error,training
759,0.18454433977603912,mean_absolute_error,training
760,0.18475715816020966,mean_absolute_error,training
761,0.18493866920471191,mean_absolute_error,training
762,0.18478408455848694,mean_absolute_error,training
763,0.1845955103635788,mean_absolute_error,training
764,0.1851968616247177,mean_absolute_error,training
765,0.18495963513851166,mean_absolute_error,training
766,0.18420399725437164,mean_absolute_error,training
767,0.1849743276834488,mean_absolute_error,training
768,0.18481528759002686,mean_absolute_error,training
769,0.18474429845809937,mean_absolute_error,training
770,0.18424558639526367,mean_absolute_error,training
771,0.18455898761749268,mean_absolute_error,training
772,0.1846030354499817,mean_absolute_error,training
773,0.18511980772018433,mean_absolute_error,training
774,0.18461576104164124,mean_absolute_error,training
775,0.18486793339252472,mean_absolute_error,training
776,0.18398839235305786,mean_absolute_error,training
777,0.18487028777599335,mean_absolute_error,training
778,0.18451251089572906,mean_absolute_error,training
779,0.18459925055503845,mean_absolute_error,training
780,0.18454959988594055,mean_absolute_error,training
781,0.1843835562467575,mean_absolute_error,training
782,0.18496544659137726,mean_absolute_error,training
783,0.1848648637533188,mean_absolute_error,training
784,0.18425187468528748,mean_absolute_error,training
785,0.18428005278110504,mean_absolute_error,training
786,0.18436595797538757,mean_absolute_error,training
787,0.18504644930362701,mean_absolute_error,training
788,0.184527188539505,mean_absolute_error,training
789,0.18431702256202698,mean_absolute_error,training
790,0.18415744602680206,mean_absolute_error,training
791,0.18415240943431854,mean_absolute_error,training
792,0.1843213140964508,mean_absolute_error,training
793,0.18401426076889038,mean_absolute_error,training
794,0.184092715382576,mean_absolute_error,training
795,0.18486438691616058,mean_absolute_error,training
796,0.18439289927482605,mean_absolute_error,training
797,0.18418487906455994,mean_absolute_error,training
798,0.18418946862220764,mean_absolute_error,training
799,0.18411803245544434,mean_absolute_error,training
800,0.18420103192329407,mean_absolute_error,training
801,0.1840306967496872,mean_absolute_error,training
802,0.18390344083309174,mean_absolute_error,training
803,0.18355172872543335,mean_absolute_error,training
804,0.18432696163654327,mean_absolute_error,training
805,0.18431802093982697,mean_absolute_error,training
806,0.18426766991615295,mean_absolute_error,training
807,0.1835210919380188,mean_absolute_error,training
808,0.18411824107170105,mean_absolute_error,training
809,0.18432939052581787,mean_absolute_error,training
810,0.1836460381746292,mean_absolute_error,training
811,0.18417899310588837,mean_absolute_error,training
812,0.18435527384281158,mean_absolute_error,training
813,0.18386751413345337,mean_absolute_error,training
814,0.18382222950458527,mean_absolute_error,training
815,0.18428480625152588,mean_absolute_error,training
816,0.183965802192688,mean_absolute_error,training
817,0.18377888202667236,mean_absolute_error,training
818,0.18395617604255676,mean_absolute_error,training
819,0.18403111398220062,mean_absolute_error,training
820,0.18344567716121674,mean_absolute_error,training
821,0.18409757316112518,mean_absolute_error,training
822,0.18383122980594635,mean_absolute_error,training
823,0.183835968375206,mean_absolute_error,training
824,0.18344776332378387,mean_absolute_error,training
825,0.18377943336963654,mean_absolute_error,training
826,0.18341811001300812,mean_absolute_error,training
827,0.1836964339017868,mean_absolute_error,training
828,0.18383485078811646,mean_absolute_error,training
829,0.18424126505851746,mean_absolute_error,training
830,0.18374425172805786,mean_absolute_error,training
831,0.18371154367923737,mean_absolute_error,training
832,0.183440163731575,mean_absolute_error,training
833,0.18376171588897705,mean_absolute_error,training
834,0.18362829089164734,mean_absolute_error,training
835,0.18315790593624115,mean_absolute_error,training
836,0.18374130129814148,mean_absolute_error,training
837,0.18338854610919952,mean_absolute_error,training
838,0.18374520540237427,mean_absolute_error,training
839,0.18344639241695404,mean_absolute_error,training
840,0.1830858737230301,mean_absolute_error,training
841,0.1830863505601883,mean_absolute_error,training
842,0.18311738967895508,mean_absolute_error,training
843,0.18302738666534424,mean_absolute_error,training
844,0.18298374116420746,mean_absolute_error,training
845,0.1832808256149292,mean_absolute_error,training
846,0.1832655370235443,mean_absolute_error,training
847,0.18336784839630127,mean_absolute_error,training
848,0.18382683396339417,mean_absolute_error,training
849,0.183075949549675,mean_absolute_error,training
850,0.18372735381126404,mean_absolute_error,training
851,0.18296808004379272,mean_absolute_error,training
852,0.1830560266971588,mean_absolute_error,training
853,0.18322595953941345,mean_absolute_error,training
854,0.18272781372070313,mean_absolute_error,training
855,0.1829995959997177,mean_absolute_error,training
856,0.18348878622055054,mean_absolute_error,training
857,0.18338488042354584,mean_absolute_error,training
858,0.18319818377494812,mean_absolute_error,training
859,0.1832709163427353,mean_absolute_error,training
860,0.1833369880914688,mean_absolute_error,training
861,0.18278470635414124,mean_absolute_error,training
862,0.1831253618001938,mean_absolute_error,training
863,0.1828317791223526,mean_absolute_error,training
864,0.18270927667617798,mean_absolute_error,training
865,0.18263089656829834,mean_absolute_error,training
866,0.18283586204051971,mean_absolute_error,training
867,0.1831299215555191,mean_absolute_error,training
868,0.18274904787540436,mean_absolute_error,training
869,0.18289798498153687,mean_absolute_error,training
870,0.18262016773223877,mean_absolute_error,training
871,0.18285323679447174,mean_absolute_error,training
872,0.18264257907867432,mean_absolute_error,training
873,0.18274424970149994,mean_absolute_error,training
874,0.18310603499412537,mean_absolute_error,training
875,0.18306390941143036,mean_absolute_error,training
876,0.1821257472038269,mean_absolute_error,training
877,0.18233977258205414,mean_absolute_error,training
878,0.18218594789505005,mean_absolute_error,training
879,0.1825093775987625,mean_absolute_error,training
880,0.18312637507915497,mean_absolute_error,training
881,0.18253003060817719,mean_absolute_error,training
882,0.1830032765865326,mean_absolute_error,training
883,0.1824985146522522,mean_absolute_error,training
884,0.18263216316699982,mean_absolute_error,training
885,0.18243323266506195,mean_absolute_error,training
886,0.1826370358467102,mean_absolute_error,training
887,0.1826930046081543,mean_absolute_error,training
888,0.1824379861354828,mean_absolute_error,training
889,0.18229660391807556,mean_absolute_error,training
890,0.18232090771198273,mean_absolute_error,training
891,0.18258307874202728,mean_absolute_error,training
892,0.18253390491008759,mean_absolute_error,training
893,0.18260645866394043,mean_absolute_error,training
894,0.18226855993270874,mean_absolute_error,training
895,0.1823427826166153,mean_absolute_error,training
896,0.18284597992897034,mean_absolute_error,training
897,0.18247400224208832,mean_absolute_error,training
898,0.18237803876399994,mean_absolute_error,training
899,0.18221420049667358,mean_absolute_error,training
900,0.18225982785224915,mean_absolute_error,training
901,0.18251585960388184,mean_absolute_error,training
902,0.18242807686328888,mean_absolute_error,training
903,0.18230415880680084,mean_absolute_error,training
904,0.1822497397661209,mean_absolute_error,training
905,0.18228831887245178,mean_absolute_error,training
906,0.18214944005012512,mean_absolute_error,training
907,0.18273934721946716,mean_absolute_error,training
908,0.1823943555355072,mean_absolute_error,training
909,0.18218640983104706,mean_absolute_error,training
910,0.1819683462381363,mean_absolute_error,training
911,0.18206270039081573,mean_absolute_error,training
912,0.1817297637462616,mean_absolute_error,training
913,0.18232713639736176,mean_absolute_error,training
914,0.18180637061595917,mean_absolute_error,training
915,0.1818213313817978,mean_absolute_error,training
916,0.18295402824878693,mean_absolute_error,training
917,0.1816970258951187,mean_absolute_error,training
918,0.18210017681121826,mean_absolute_error,training
919,0.18193653225898743,mean_absolute_error,training
920,0.18157818913459778,mean_absolute_error,training
921,0.18171930313110352,mean_absolute_error,training
922,0.18198011815547943,mean_absolute_error,training
923,0.18220891058444977,mean_absolute_error,training
924,0.18198177218437195,mean_absolute_error,training
925,0.1821044236421585,mean_absolute_error,training
926,0.181961327791214,mean_absolute_error,training
927,0.18185456097126007,mean_absolute_error,training
928,0.18190604448318481,mean_absolute_error,training
929,0.18174979090690613,mean_absolute_error,training
930,0.18141870200634003,mean_absolute_error,training
931,0.18181480467319489,mean_absolute_error,training
932,0.18188250064849854,mean_absolute_error,training
933,0.18190154433250427,mean_absolute_error,training
934,0.1814766675233841,mean_absolute_error,training
935,0.18180790543556213,mean_absolute_error,training
936,0.18181079626083374,mean_absolute_error,training
937,0.18155784904956818,mean_absolute_error,training
938,0.18176458775997162,mean_absolute_error,training
939,0.18193456530570984,mean_absolute_error,training
940,0.18145491182804108,mean_absolute_error,training
941,0.18184953927993774,mean_absolute_error,training
942,0.18165260553359985,mean_absolute_error,training
943,0.18124307692050934,mean_absolute_error,training
944,0.18157267570495605,mean_absolute_error,training
945,0.18163146078586578,mean_absolute_error,training
946,0.18209382891654968,mean_absolute_error,training
947,0.18117336928844452,mean_absolute_error,training
948,0.18165315687656403,mean_absolute_error,training
949,0.18219299614429474,mean_absolute_error,training
950,0.18139007687568665,mean_absolute_error,training
951,0.18147873878479004,mean_absolute_error,training
952,0.18128736317157745,mean_absolute_error,training
953,0.18152716755867004,mean_absolute_error,training
954,0.1820717304944992,mean_absolute_error,training
955,0.18168701231479645,mean_absolute_error,training
